16280.0,17552.0,17990.0,19238.0,19275.0,19392.0,19652.0,19791.0,20090.0,20360.0,20671.0,20781.0,20831.0,20892.0,21030.0,21031.0,21032.0,21036.0,21268.0,21485.0,21490.0,21872.0,22761.0,22819.0,23012.0,23017.0,23311.0,23431.0,23432.0,23962.0,24282.0,24423.0,24900.0,25451.0,25549.0,25578.0,25811.0,26238.0,26473.0,26552.0,26954.0,27318.0,27372.0,30830.0
16062.0,17234.0,17400.0,17883.0,18440.0,18481.0,18836.0,18942.0,19447.0,20635.0,20857.0,20878.0,20907.0,20962.0,21046.0,21440.0,21475.0,21480.0,21978.0,22132.0,22728.0,23003.0,23460.0,23516.0,23679.0,23894.0,23928.0,23975.0,25072.0,25132.0,25364.0,25813.0,25920.0,26431.0,26699.0,27001.0,27226.0,27487.0,29583.0,29608.0
15863.0,17123.0,18347.0,18912.0,18962.0,19000.0,19413.0,19758.0,19815.0,19916.0,20025.0,20284.0,20333.0,20596.0,20792.0,20954.0,21414.0,21435.0,21695.0,21870.0,21871.0,21893.0,22043.0,22369.0,22864.0,23275.0,23943.0,24015.0,24018.0,24058.0,24082.0,24372.0,24432.0,24677.0,24715.0,25428.0,25482.0,25970.0,26133.0,26140.0,27057.0,28181.0
17376.0,17776.0,18031.0,18467.0,18492.0,18723.0,19204.0,19281.0,19309.0,19656.0,20146.0,20299.0,20329.0,20484.0,20547.0,20608.0,20735.0,20794.0,20837.0,21217.0,21260.0,21416.0,21690.0,21694.0,21735.0,21742.0,21848.0,21925.0,22153.0,22313.0,22329.0,22330.0,22754.0,22883.0,23041.0,23151.0,23533.0,23731.0,23781.0,23815.0,23888.0,23902.0,24332.0,24451.0,24482.0,24933.0,24961.0,25185.0,25625.0,25685.0,25735.0,25770.0,26068.0,26189.0,26236.0,26343.0,26740.0,26770.0,27078.0,27146.0,27163.0,27421.0,27839.0,28325.0,28862.0,28883.0,28990.0,29000.0,29119.0,29119.0,30065.0,31002.0,31410.0
15953.0,16623.0,16970.0,17249.0,17781.0,17909.0,18021.0,18389.0,18520.0,19172.0,19185.0,19214.0,19250.0,19251.0,19307.0,19587.0,19618.0,19866.0,19991.0,20203.0,20261.0,20319.0,20348.0,20701.0,20742.0,20899.0,20973.0,21243.0,21362.0,21399.0,21525.0,21550.0,21740.0,21746.0,22260.0,22320.0,22328.0,22366.0,22425.0,22474.0,22647.0,22675.0,22704.0,22737.0,22913.0,23138.0,23305.0,23587.0,23631.0,23654.0,23677.0,23707.0,23795.0,23945.0,24105.0,24135.0,24506.0,24512.0,25293.0,25614.0,25677.0,25982.0,25982.0,26264.0,26517.0,27780.0,27850.0,28235.0,28422.0,28512.0
17000.0,17250.0,17417.0,17475.0,18168.0,18476.0,18830.0,19080.0,19147.0,19388.0,19617.0,19890.0,19971.0,20106.0,20362.0,20385.0,20436.0,20810.0,20900.0,20916.0,20991.0,21102.0,21483.0,21513.0,21572.0,21579.0,21774.0,21774.0,21805.0,21820.0,22450.0,22666.0,22690.0,23034.0,23050.0,23095.0,23120.0,23205.0,23257.0,23260.0,23260.0,23282.0,23460.0,23573.0,23920.0,24171.0,24205.0,24294.0,24347.0,24579.0,24758.0,24780.0,24780.0,24961.0,25313.0,25437.0,25439.0,25612.0,25842.0,25842.0,25888.0,25889.0,26050.0,26558.0,27030.0,27435.0,28174.0,28595.0,29366.0
16648.0,16734.0,17088.0,17414.0,17954.0,17963.0,18135.0,18183.0,18345.0,18361.0,18409.0,18532.0,18603.0,19100.0,19210.0,19462.0,19803.0,20347.0,20395.0,20444.0,20567.0,20629.0,20753.0,20754.0,20927.0,20952.0,20953.0,21145.0,21196.0,21336.0,21345.0,21800.0,21836.0,21879.0,21988.0,22087.0,22261.0,22280.0,22367.0,22443.0,22459.0,22601.0,22650.0,22800.0,22932.0,22933.0,22944.0,23032.0,23056.0,23196.0,23334.0,23342.0,23416.0,23503.0,23705.0,23880.0,23882.0,23906.0,24068.0,24102.0,24178.0,24210.0,24217.0,24219.0,24321.0,24435.0,24503.0,24548.0,24738.0,24794.0,24970.0,25368.0,25488.0,25614.0,25679.0,25731.0,25733.0,25794.0,25856.0,26155.0,26466.0,26555.0,26663.0,26705.0,26973.0,26976.0,27260.0,27285.0,27285.0,27618.0,28109.0,28168.0,28609.0
16709.0,16840.0,16999.0,17536.0,18228.0,18334.0,18437.0,18512.0,18730.0,18739.0,19616.0,19803.0,19882.0,19894.0,20264.0,20272.0,20424.0,20442.0,20453.0,20523.0,20595.0,20679.0,20720.0,20949.0,21185.0,21186.0,21525.0,21706.0,21712.0,21756.0,21836.0,21846.0,21861.0,21871.0,21986.0,22134.0,22204.0,22591.0,22622.0,22706.0,22804.0,22924.0,22953.0,23000.0,23034.0,23182.0,23228.0,23329.0,23453.0,23734.0,23766.0,23801.0,23929.0,23981.0,24028.0,24102.0,24107.0,24368.0,24454.0,24484.0,24549.0,24675.0,24761.0,24839.0,24857.0,24909.0,24948.0,24965.0,25147.0,25159.0,25298.0,25326.0,25819.0,25850.0,25873.0,25954.0,26028.0,26109.0,26110.0,26536.0,26668.0,26871.0,26872.0,26925.0,27166.0,27262.0,27268.0,27481.0,27490.0,27503.0,27559.0,27591.0,27826.0,27952.0,28123.0,28296.0,28596.0,28676.0,29205.0,29409.0,30479.0
16956.0,17027.0,17631.0,18558.0,18566.0,18733.0,18877.0,18925.0,19275.0,19304.0,20062.0,20331.0,20524.0,20715.0,20986.0,21117.0,21240.0,21291.0,21536.0,21678.0,21741.0,21847.0,21966.0,21979.0,21985.0,22015.0,22203.0,22296.0,22296.0,22319.0,22562.0,22879.0,22906.0,23022.0,23247.0,23330.0,23361.0,23769.0,24234.0,24234.0,24495.0,24513.0,24643.0,24643.0,24810.0,24811.0,24865.0,24955.0,25221.0,25273.0,25682.0,25711.0,25754.0,25794.0,26069.0,26267.0,26274.0,26337.0,26517.0,26518.0,26553.0,26863.0,26878.0,26913.0,27198.0,27198.0,27213.0,27594.0,28105.0,28416.0,29075.0,29076.0,29493.0,29651.0,29705.0,31296.0
16672.0,17551.0,17851.0,17896.0,18093.0,18261.0,18629.0,18673.0,18679.0,18868.0,19008.0,19205.0,19318.0,19422.0,19438.0,19442.0,19590.0,19604.0,19609.0,20064.0,20122.0,20315.0,20364.0,20403.0,20536.0,20714.0,20876.0,20906.0,20957.0,21057.0,21089.0,21314.0,21413.0,21722.0,21726.0,21769.0,21837.0,21915.0,22020.0,22147.0,22247.0,22389.0,22410.0,22411.0,22493.0,22597.0,22598.0,22741.0,22812.0,23009.0,23036.0,23044.0,23088.0,23445.0,23555.0,23594.0,23595.0,23670.0,23709.0,23716.0,23810.0,23827.0,23828.0,23959.0,24061.0,24123.0,24168.0,24178.0,24179.0,24490.0,24626.0,24652.0,24685.0,24818.0,24983.0,25079.0,25152.0,25298.0,25332.0,25336.0,25343.0,25505.0,25557.0,25583.0,25694.0,25702.0,25787.0,25815.0,25873.0,25994.0,26030.0,26257.0,26266.0,26379.0,26752.0,27003.0,27106.0,27263.0,27367.0,27479.0,27640.0,28330.0,28945.0,29093.0,29094.0,29826.0,30363.0,30427.0,30427.0,30428.0,31335.0,31336.0,32319.0,32319.0
